kind,case,family,touchpoints,self_check_risk,evidence,runtime_occurrences,selection_occurrences,guard_or_comment_occurrences
ltp_stable,getpgrp01,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,getsid01,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,gettid01,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,uname01,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,uname04,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,getrlimit01,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,getrusage01,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,sched_getscheduler01,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,sched_yield01,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,getpgid02,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,getsid02,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,getppid02,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,getuid03,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,geteuid02,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,getgid03,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,getegid02,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,getgroups03,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,uname02,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,wait01,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,wait02,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,getrlimit02,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,getgroups01,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,setrlimit02,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,sched_getparam01,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,sched_get_priority_max01,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,sched_get_priority_min01,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,sched_rr_get_interval01,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,getpriority01,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,getpriority02,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,waitpid03,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,rt_sigprocmask01,signal,examples/shell/src/uspace/signal*.rs; api/arceos_posix_api/src/imp/signal.rs; ulib/axlibc/src/signal.c,OK_SELECTION_LIST_ONLY,exact case name outside stable appears only in generic LTP selection/batch lists,[],"[{""file"": ""examples/shell/src/cmd.rs"", ""line"": 680, ""class"": ""selection_list"", ""text"": ""\""rt_sigprocmask01\"",""}]",[]
ltp_stable,rt_sigprocmask02,signal,examples/shell/src/uspace/signal*.rs; api/arceos_posix_api/src/imp/signal.rs; ulib/axlibc/src/signal.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,sigaction02,signal,examples/shell/src/uspace/signal*.rs; api/arceos_posix_api/src/imp/signal.rs; ulib/axlibc/src/signal.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,sigprocmask01,signal,examples/shell/src/uspace/signal*.rs; api/arceos_posix_api/src/imp/signal.rs; ulib/axlibc/src/signal.c,OK_SELECTION_LIST_ONLY,exact case name outside stable appears only in generic LTP selection/batch lists,[],"[{""file"": ""examples/shell/src/cmd.rs"", ""line"": 682, ""class"": ""selection_list"", ""text"": ""\""sigprocmask01\"",""}]",[]
ltp_stable,sigsuspend01,signal,examples/shell/src/uspace/signal*.rs; api/arceos_posix_api/src/imp/signal.rs; ulib/axlibc/src/signal.c,OK_SELECTION_LIST_ONLY,exact case name outside stable appears only in generic LTP selection/batch lists,[],"[{""file"": ""examples/shell/src/cmd.rs"", ""line"": 684, ""class"": ""selection_list"", ""text"": ""\""sigsuspend01\"",""}]",[]
ltp_stable,dup04,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,dup202,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,faccessat01,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,fchmod03,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,mkdirat01,fs_path_metadata,kernel/fs; api/arceos_posix_api/src/imp/fs.rs; examples/shell/src/uspace/fs*.rs; ulib/axlibc/src/stat.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,openat01,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,pipe03,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,pipe04,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,pipe05,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,pread01,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,pwrite01,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,sysinfo01,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,waitpid06,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,waitpid07,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,waitpid08,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,waitpid09,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,brk02,memory,kernel/memory; examples/shell/src/uspace/memory*.rs; api/arceos_posix_api/src/imp/mem.rs,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,chmod03,fs_path_metadata,kernel/fs; api/arceos_posix_api/src/imp/fs.rs; examples/shell/src/uspace/fs*.rs; ulib/axlibc/src/stat.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,dup3_01,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,dup3_02,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,faccessat02,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,fchmodat01,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,getdomainname01,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,gethostname01,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,getpagesize01,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,getrandom01,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,getrandom02,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,getrandom03,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,getrandom04,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,getrandom05,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,getrlimit03,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,read04,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,sched_get_priority_max02,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,sched_get_priority_min02,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,sched_rr_get_interval02,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,sysinfo02,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,truncate02,fs_path_metadata,kernel/fs; api/arceos_posix_api/src/imp/fs.rs; examples/shell/src/uspace/fs*.rs; ulib/axlibc/src/stat.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,unlinkat01,fs_path_metadata,kernel/fs; api/arceos_posix_api/src/imp/fs.rs; examples/shell/src/uspace/fs*.rs; ulib/axlibc/src/stat.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,wait402,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,dup201,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,pipe06,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,alarm06,signal,examples/shell/src/uspace/signal*.rs; api/arceos_posix_api/src/imp/signal.rs; ulib/axlibc/src/signal.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,dup06,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,dup07,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,dup203,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,dup204,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,dup205,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,dup206,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,faccessat201,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,faccessat202,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,fchmod04,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,fcntl04,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
